track_id,sample_id,raw_frame_index,iso1300_mm,iso1400_mm,iso1500_mm,iso1600_mm,iso1800_mm,iso1300_mm_roll,iso1400_mm_roll,iso1500_mm_roll,iso1600_mm_roll,iso1800_mm_roll
14,T14_F097,482,0.882,0.812,0.77,0.714,0.63,1.4393333333333334,0.8346666666666666,0.768,0.7166666666666666,0.6366666666666667
14,T14_F098,483,0.882,0.8260000000000001,0.756,0.714,0.63,1.4373333333333334,0.8326666666666669,0.7659999999999999,0.7153333333333334,0.6353333333333333
14,T14_F099,484,0.91,0.84,0.77,0.728,0.644,1.4326666666666668,0.8293333333333334,0.7626666666666667,0.712,0.6326666666666667
14,T14_F100,485,3.696,0.882,0.812,0.77,0.672,1.3006666666666666,0.8280000000000001,0.7619999999999999,0.7113333333333333,0.632
14,T14_F101,486,0.9520000000000001,0.868,0.812,0.742,0.672,1.1666666666666667,0.8273333333333335,0.7619999999999999,0.7113333333333333,0.6326666666666667
14,T14_F102,487,0.896,0.8260000000000001,0.756,0.728,0.644,1.1673333333333333,0.8293333333333334,0.7633333333333332,0.7126666666666667,0.6346666666666666
14,T14_F103,488,0.854,0.77,0.728,0.672,0.588,1.0379999999999998,0.83,0.7639999999999999,0.7140000000000001,0.6360000000000001
14,T14_F104,489,0.854,0.784,0.728,0.672,0.602,1.0399999999999998,0.8326666666666666,0.7666666666666666,0.7166666666666666,0.6380000000000001
14,T14_F105,490,0.84,0.77,0.7000000000000001,0.644,0.56,1.038,0.83,0.7653333333333333,0.7153333333333334,0.6373333333333335
14,T14_F106,491,0.91,0.8260000000000001,0.742,0.7000000000000001,0.63,1.0386666666666666,0.8306666666666668,0.7653333333333334,0.7153333333333334,0.6366666666666668
14,T14_F107,492,0.882,0.798,0.728,0.686,0.616,1.0386666666666666,0.8306666666666668,0.7653333333333334,0.7153333333333334,0.6373333333333334
14,T14_F108,493,0.91,0.8260000000000001,0.77,0.714,0.644,1.172666666666667,0.8340000000000002,0.7673333333333332,0.7173333333333334,0.6393333333333334
14,T14_F109,494,0.91,0.84,0.77,0.714,0.644,1.1760000000000002,0.8366666666666669,0.7706666666666667,0.7186666666666666,0.6413333333333335
14,T14_F110,495,0.9380000000000001,0.868,0.798,0.728,0.658,1.1773333333333336,0.838,0.7713333333333333,0.7186666666666667,0.6426666666666667
14,T14_F111,496,0.98,0.882,0.812,0.742,0.672,1.1780000000000002,0.838,0.7726666666666666,0.7186666666666666,0.6433333333333335
14,T14_F112,497,0.924,0.854,0.77,0.728,0.644,1.1793333333333333,0.8386666666666668,0.7726666666666668,0.7193333333333334,0.6440000000000001
14,T14_F113,498,0.966,0.868,0.798,0.756,0.672,1.3126666666666669,0.8420000000000001,0.776,0.7213333333333333,0.6466666666666667
14,T14_F114,499,0.854,0.784,0.728,0.686,0.602,1.3113333333333332,0.8420000000000001,0.7746666666666667,0.7213333333333333,0.6466666666666667
14,T14_F115,500,0.896,0.798,0.742,0.7000000000000001,0.63,1.3133333333333337,0.844,0.776,0.7226666666666666,0.648
14,T14_F116,501,0.966,0.882,0.812,0.756,0.672,1.3186666666666669,0.8486666666666668,0.7806666666666666,0.7273333333333334,0.6533333333333333
14,T14_F117,502,0.91,0.84,0.77,0.728,0.658,1.3213333333333335,0.8513333333333334,0.7846666666666666,0.7299999999999999,0.656
14,T14_F118,503,3.696,0.882,0.812,0.756,0.672,1.324,0.8553333333333335,0.7886666666666667,0.7326666666666668,0.6586666666666667
14,T14_F119,504,0.9520000000000001,0.882,0.8260000000000001,0.742,0.672,1.3273333333333337,0.8580000000000002,0.7913333333333334,0.7346666666666667,0.6606666666666667
14,T14_F120,505,0.9380000000000001,0.868,0.784,0.728,0.672,1.4613333333333334,0.8606666666666669,0.7940000000000002,0.7366666666666668,0.6620000000000001
14,T14_F121,506,3.71,0.882,0.84,0.77,0.686,1.6153333333333335,0.8633333333333333,0.796,0.74,0.6626666666666667
14,T14_F122,507,0.98,0.882,0.812,0.756,0.686,1.6073333333333333,0.8566666666666668,0.7900000000000001,0.736,0.6573333333333335
14,T14_F123,508,3.696,0.896,0.8260000000000001,0.77,0.7000000000000001,1.7413333333333332,0.8593333333333335,0.7933333333333333,0.7386666666666667,0.66
14,T14_F124,509,0.8260000000000001,0.77,0.7000000000000001,0.672,0.588,1.7413333333333336,0.8600000000000001,0.7940000000000002,0.7380000000000001,0.6593333333333333
14,T14_F125,510,0.896,0.8260000000000001,0.756,0.7000000000000001,0.63,1.7426666666666668,0.8606666666666669,0.7946666666666666,0.7386666666666667,0.6599999999999999
14,T14_F126,511,0.9520000000000001,0.868,0.798,0.742,0.672,1.7440000000000002,0.8640000000000001,0.7966666666666666,0.74,0.6613333333333333
14,T14_F127,512,0.966,0.882,0.8260000000000001,0.756,0.686,1.7440000000000002,0.8646666666666666,0.7980000000000002,0.7406666666666667,0.6619999999999999
14,T14_F128,513,0.9380000000000001,0.882,0.812,0.742,0.672,1.7439999999999998,0.8626666666666667,0.7973333333333333,0.7393333333333333,0.6606666666666667
14,T14_F129,514,0.98,0.882,0.8260000000000001,0.756,0.686,1.6099999999999999,0.8586666666666668,0.7940000000000002,0.7366666666666666,0.6586666666666667
14,T14_F130,515,3.724,0.896,0.8260000000000001,0.756,0.672,1.6060000000000003,0.854666666666667,0.7893333333333336,0.7339999999999999,0.6553333333333334
14,T14_F131,516,4.172,0.924,0.84,0.798,0.672,1.602,0.8506666666666666,0.786,0.7313333333333333,0.6520000000000001
14,T14_F132,517,0.812,0.742,0.686,0.658,0.56,1.464,0.844,0.7793333333333333,0.7253333333333333,0.6460000000000001
14,T14_F133,518,3.738,0.91,0.84,0.784,0.7000000000000001,1.464,0.8453333333333333,0.7806666666666667,0.7266666666666668,0.6466666666666667
14,T14_F134,519,0.966,0.882,0.812,0.742,0.658,1.334,0.8446666666666668,0.7806666666666666,0.7260000000000001,0.6453333333333334
14,T14_F135,520,0.882,0.798,0.742,0.7000000000000001,0.616,1.3413333333333335,0.8506666666666669,0.786,0.7300000000000001,0.6493333333333334
14,T14_F136,521,0.924,0.868,0.784,0.728,0.658,1.342,0.8506666666666669,0.7853333333333332,0.73,0.65
14,T14_F137,522,0.966,0.896,0.84,0.77,0.686,1.342,0.8506666666666666,0.7853333333333332,0.7306666666666668,0.6493333333333334
14,T14_F138,523,0.91,0.798,0.756,0.7000000000000001,0.63,1.3420000000000003,0.8499999999999999,0.7839999999999999,0.7300000000000001,0.6486666666666666
14,T14_F139,524,0.882,0.798,0.742,0.7000000000000001,0.63,1.3393333333333335,0.8459999999999999,0.7806666666666666,0.7273333333333334,0.6453333333333334
14,T14_F140,525,0.868,0.798,0.728,0.686,0.602,1.3320000000000003,0.8400000000000001,0.7746666666666667,0.7220000000000001,0.6393333333333333
14,T14_F141,526,0.854,0.784,0.714,0.672,0.602,1.1953333333333336,0.8346666666666666,0.7700000000000001,0.7186666666666667,0.6360000000000001
14,T14_F142,527,0.812,0.742,0.7000000000000001,0.644,0.56,1.038,0.8286666666666667,0.7646666666666666,0.7133333333333333,0.6333333333333334
14,T14_F143,528,0.98,0.91,0.84,0.784,0.7000000000000001,1.0433333333333334,0.8333333333333335,0.7686666666666666,0.7160000000000001,0.6373333333333334
14,T14_F144,529,0.966,0.882,0.8260000000000001,0.756,0.672,1.0413333333333334,0.8320000000000002,0.7666666666666667,0.714,0.6360000000000001
14,T14_F145,530,0.98,0.896,0.812,0.756,0.672,1.0393333333333334,0.8306666666666668,0.7646666666666666,0.7133333333333333,0.6366666666666668
14,T14_F146,531,0.91,0.8260000000000001,0.742,0.7000000000000001,0.644,1.0446666666666669,0.8360000000000001,0.7693333333333333,0.7166666666666666,0.6393333333333334
14,T14_F147,532,0.9520000000000001,0.868,0.798,0.756,0.658,1.0453333333333332,0.8346666666666666,0.7679999999999998,0.7160000000000001,0.6380000000000001
14,T14_F148,533,0.966,0.868,0.798,0.742,0.672,1.0446666666666669,0.8346666666666668,0.7659999999999999,0.7153333333333333,0.6380000000000001
14,T14_F149,534,0.882,0.798,0.742,0.686,0.602,1.0473333333333332,0.8386666666666668,0.7686666666666666,0.718,0.6400000000000001
14,T14_F150,535,0.8260000000000001,0.756,0.7000000000000001,0.644,0.56,1.048,0.8393333333333336,0.7686666666666666,0.7180000000000001,0.6393333333333334
14,T14_F151,536,0.854,0.784,0.728,0.686,0.602,1.1826666666666668,0.8440000000000002,0.7726666666666666,0.7213333333333333,0.6433333333333334
14,T14_F152,537,0.868,0.798,0.728,0.686,0.616,1.1893333333333336,0.8493333333333334,0.7779999999999999,0.726,0.6473333333333333
14,T14_F153,538,0.924,0.84,0.77,0.714,0.644,1.1973333333333336,0.8566666666666668,0.7839999999999999,0.7313333333333333,0.6526666666666666
14,T14_F154,539,3.696,0.882,0.798,0.742,0.672,1.3266666666666669,0.8553333333333335,0.7826666666666666,0.7299999999999999,0.6513333333333333
14,T14_F155,540,0.924,0.854,0.77,0.728,0.672,1.326,0.8546666666666667,0.7813333333333334,0.7286666666666667,0.6506666666666667
14,T14_F156,541,0.994,0.91,0.84,0.77,0.672,1.3220000000000003,0.8506666666666667,0.7773333333333334,0.726,0.648
14,T14_F157,542,0.9380000000000001,0.84,0.756,0.714,0.63,1.3213333333333335,0.8506666666666667,0.7779999999999999,0.726,0.6473333333333334
14,T14_F158,543,0.9520000000000001,0.896,0.798,0.756,0.686,1.3180000000000003,0.8473333333333335,0.7753333333333333,0.7233333333333333,0.646
14,T14_F159,544,0.966,0.882,0.812,0.756,0.672,1.4486666666666668,0.8486666666666668,0.7766666666666667,0.724,0.6466666666666667
14,T14_F160,545,0.896,0.812,0.742,0.7000000000000001,0.616,1.4520000000000002,0.8526666666666668,0.7800000000000001,0.7273333333333333,0.6500000000000001
14,T14_F161,546,3.696,0.896,0.812,0.756,0.686,1.5886666666666667,0.8586666666666668,0.786,0.7333333333333333,0.6560000000000001
14,T14_F162,547,0.994,0.896,0.8260000000000001,0.77,0.686,1.594,0.8633333333333336,0.79,0.7366666666666666,0.6593333333333334
14,T14_F163,548,0.98,0.896,0.8260000000000001,0.756,0.672,1.5966666666666667,0.8660000000000002,0.792,0.738,0.6606666666666667
14,T14_F164,549,3.696,0.882,0.812,0.756,0.672,1.594666666666667,0.8639999999999999,0.79,0.7373333333333333,0.6593333333333334
14,T14_F165,550,0.9520000000000001,0.868,0.798,0.728,0.658,1.458666666666667,0.8586666666666667,0.7853333333333333,0.7333333333333333,0.6546666666666667
14,T14_F166,551,0.896,0.812,0.728,0.7000000000000001,0.616,1.4593333333333334,0.8586666666666667,0.7859999999999998,0.7333333333333334,0.654
14,T14_F167,552,0.896,0.8260000000000001,0.756,0.7000000000000001,0.63,1.4573333333333334,0.8566666666666666,0.7833333333333333,0.732,0.6533333333333333
14,T14_F168,553,0.882,0.798,0.742,0.7000000000000001,0.63,1.4566666666666668,0.8566666666666666,0.7846666666666667,0.7326666666666666,0.6546666666666665
14,T14_F169,554,3.71,0.896,0.8260000000000001,0.756,0.686,1.4573333333333334,0.856,0.7853333333333333,0.7326666666666667,0.6539999999999999
14,T14_F170,555,0.9520000000000001,0.882,0.812,0.756,0.672,1.4566666666666668,0.8553333333333333,0.7846666666666667,0.732,0.654
14,T14_F171,556,3.696,0.882,0.8260000000000001,0.77,0.686,1.458666666666667,0.8579999999999999,0.7873333333333333,0.7346666666666667,0.6566666666666667
14,T14_F172,557,0.966,0.882,0.812,0.756,0.672,1.3246666666666667,0.8546666666666667,0.7840000000000001,0.732,0.6540000000000001
14,T14_F173,558,0.924,0.854,0.77,0.714,0.644,1.3200000000000003,0.8506666666666667,0.7806666666666667,0.7286666666666667,0.6513333333333335
14,T14_F174,559,0.882,0.798,0.728,0.7000000000000001,0.616,1.32,0.8506666666666669,0.7806666666666667,0.7286666666666667,0.6513333333333335
14,T14_F175,560,0.84,0.77,0.7000000000000001,0.658,0.5740000000000001,1.1906666666666668,0.8506666666666669,0.7806666666666667,0.728,0.6506666666666668
14,T14_F176,561,0.9380000000000001,0.854,0.784,0.728,0.658,1.1926666666666668,0.8520000000000001,0.7826666666666668,0.7293333333333333,0.6513333333333334
14,T14_F177,562,0.9520000000000001,0.868,0.784,0.742,0.658,1.3266666666666669,0.8560000000000001,0.788,0.7326666666666666,0.6553333333333333
14,T14_F178,563,0.924,0.84,0.784,0.728,0.658,1.33,0.858,0.79,0.7346666666666667,0.6573333333333333
14,T14_F179,564,0.966,0.882,0.812,0.756,0.672,1.3333333333333335,0.8613333333333332,0.7926666666666667,0.7373333333333334,0.6593333333333334
14,T14_F180,565,0.9520000000000001,0.868,0.798,0.742,0.672,1.1973333333333334,0.8566666666666668,0.788,0.7340000000000001,0.656
14,T14_F181,566,0.9380000000000001,0.868,0.798,0.756,0.672,1.1953333333333336,0.8540000000000002,0.786,0.7320000000000001,0.6546666666666666
14,T14_F182,567,0.882,0.8260000000000001,0.742,0.7000000000000001,0.63,1.0646666666666669,0.8533333333333333,0.786,0.7320000000000001,0.6540000000000001
14,T14_F183,568,0.896,0.812,0.756,0.7000000000000001,0.63,1.0606666666666669,0.8506666666666667,0.7839999999999999,0.7313333333333334,0.6513333333333333
14,T14_F184,569,0.98,0.896,0.8260000000000001,0.756,0.672,1.0600000000000003,0.8486666666666668,0.7833333333333333,0.7306666666666666,0.6506666666666667
14,T14_F185,570,0.98,0.882,0.812,0.742,0.658,1.0640000000000003,0.8526666666666668,0.7866666666666666,0.7333333333333333,0.6533333333333334
14,T14_F186,571,0.994,0.896,0.84,0.756,0.672,1.0686666666666669,0.8566666666666668,0.792,0.7373333333333334,0.6580000000000001
14,T14_F187,572,3.71,0.896,0.84,0.77,0.7000000000000001,1.068,0.8566666666666666,0.7919999999999999,0.7373333333333333,0.658
14,T14_F188,573,0.966,0.868,0.798,0.742,0.672,1.0646666666666667,0.8533333333333334,0.7893333333333333,0.7353333333333333,0.656
14,T14_F189,574,0.9520000000000001,0.868,0.798,0.756,0.672,1.064,0.8526666666666666,0.7886666666666667,0.7353333333333334,0.656
14,T14_F190,575,0.854,0.798,0.728,0.686,0.616,1.1946666666666668,0.8533333333333334,0.7893333333333333,0.7366666666666667,0.6566666666666666
14,T14_F191,576,0.91,0.8260000000000001,0.77,0.714,0.644,1.194666666666667,0.8526666666666666,0.7893333333333333,0.7366666666666666,0.6566666666666666
